entity_id,state,last_changed
sensor.lounge_airq_pm_10,8.238210202638887,2024-09-25T20:00:00.000Z
sensor.lounge_airq_pm_10,8.831566639222222,2024-09-25T21:00:00.000Z
sensor.lounge_airq_pm_10,8.31220769425,2024-09-25T22:00:00.000Z
sensor.lounge_airq_pm_10,8.016980966222222,2024-09-25T23:00:00.000Z
sensor.lounge_airq_pm_10,8.182475340388889,2024-09-26T00:00:00.000Z
sensor.lounge_airq_pm_10,8.589431340833334,2024-09-26T01:00:00.000Z
sensor.lounge_airq_pm_10,8.142079265416667,2024-09-26T02:00:00.000Z
sensor.lounge_airq_pm_10,7.891250862444444,2024-09-26T03:00:00.000Z
sensor.lounge_airq_pm_10,8.06628450686111,2024-09-26T04:00:00.000Z
sensor.lounge_airq_pm_10,8.368137039305555,2024-09-26T05:00:00.000Z
sensor.lounge_airq_pm_10,7.813482222249999,2024-09-26T06:00:00.000Z
sensor.lounge_airq_pm_10,6.937159705972221,2024-09-26T07:00:00.000Z
sensor.lounge_airq_pm_10,7.248418539138889,2024-09-26T08:00:00.000Z
sensor.lounge_airq_pm_10,7.101250765444445,2024-09-26T09:00:00.000Z
sensor.lounge_airq_pm_10,6.607729316555555,2024-09-26T10:00:00.000Z
sensor.lounge_airq_pm_10,4.053502128472222,2024-09-26T11:00:00.000Z
sensor.lounge_airq_pm_10,3.4371409021388892,2024-09-26T12:00:00.000Z
sensor.lounge_airq_pm_10,3.2539535211944446,2024-09-26T13:00:00.000Z
sensor.lounge_airq_pm_10,3.1829413482500004,2024-09-26T14:00:00.000Z
sensor.lounge_airq_pm_10,3.4941346499166666,2024-09-26T15:00:00.000Z
sensor.lounge_airq_pm_10,3.688697495638889,2024-09-26T16:00:00.000Z
sensor.lounge_airq_pm_10,3.406855338805556,2024-09-26T17:00:00.000Z
sensor.lounge_airq_pm_10,3.5597619952499997,2024-09-26T18:00:00.000Z
sensor.lounge_airq_pm_10,5.194018487194445,2024-09-26T19:00:00.000Z
sensor.lounge_airq_pm_10,6.961669523111111,2024-09-26T20:00:00.000Z
sensor.lounge_airq_pm_10,6.0553321928055555,2024-09-26T21:00:00.000Z
sensor.lounge_airq_pm_10,5.112933791444444,2024-09-26T22:00:00.000Z
sensor.lounge_airq_pm_10,4.37903021125,2024-09-26T23:00:00.000Z
sensor.lounge_airq_pm_10,3.873084024277778,2024-09-27T00:00:00.000Z
sensor.lounge_airq_pm_10,6.585613659111111,2024-09-27T01:00:00.000Z
sensor.lounge_airq_pm_10,9.314338591277776,2024-09-27T02:00:00.000Z
sensor.lounge_airq_pm_10,10.48655791761111,2024-09-27T03:00:00.000Z
sensor.lounge_airq_pm_10,10.687612235638888,2024-09-27T04:00:00.000Z
sensor.lounge_airq_pm_10,9.384058449888888,2024-09-27T05:00:00.000Z
sensor.lounge_airq_pm_10,7.623006953555556,2024-09-27T06:00:00.000Z
sensor.lounge_airq_pm_10,5.926373127361111,2024-09-27T07:00:00.000Z
sensor.lounge_airq_pm_10,4.14206518925,2024-09-27T08:00:00.000Z
sensor.lounge_airq_pm_10,3.8152976550555557,2024-09-27T09:00:00.000Z
sensor.lounge_airq_pm_10,4.13576288925,2024-09-27T10:00:00.000Z
sensor.lounge_airq_pm_10,5.1087681416363635,2024-09-27T11:00:00.000Z
sensor.lounge_airq_pm_10,9.367450892805556,2024-09-27T12:00:00.000Z
sensor.lounge_airq_pm_10,4.86407397525,2024-09-27T13:00:00.000Z
sensor.lounge_airq_pm_10,2.4696462963666668,2024-09-27T15:00:00.000Z
sensor.lounge_airq_pm_10,2.06383225075,2024-09-27T16:00:00.000Z
sensor.lounge_airq_pm_10,1.8729147071944443,2024-09-27T17:00:00.000Z
sensor.lounge_airq_pm_10,2.481873868388889,2024-09-27T18:00:00.000Z
sensor.lounge_airq_pm_10,2.631543933777778,2024-09-27T19:00:00.000Z
sensor.lounge_airq_pm_10,1.9187870061666665,2024-09-27T20:00:00.000Z
sensor.lounge_airq_pm_10,1.7281735740000002,2024-09-27T21:00:00.000Z
sensor.lounge_airq_pm_10,1.1289583944166666,2024-09-27T22:00:00.000Z
sensor.lounge_airq_pm_10,0.8367439668611111,2024-09-27T23:00:00.000Z
sensor.lounge_airq_pm_10,0.8477797526944445,2024-09-28T00:00:00.000Z
sensor.lounge_airq_pm_10,0.69309408075,2024-09-28T01:00:00.000Z
sensor.lounge_airq_pm_10,0.674779543,2024-09-28T02:00:00.000Z
sensor.lounge_airq_pm_10,0.3742332290555555,2024-09-28T03:00:00.000Z
sensor.lounge_airq_pm_10,0.27320421622222224,2024-09-28T04:00:00.000Z
sensor.lounge_airq_pm_10,0.2518278428888889,2024-09-28T05:00:00.000Z
sensor.lounge_airq_pm_10,0.3028158791666667,2024-09-28T06:00:00.000Z
sensor.lounge_airq_pm_10,0.38514770616666666,2024-09-28T07:00:00.000Z
sensor.lounge_airq_pm_10,0.5221629744444445,2024-09-28T08:00:00.000Z
sensor.lounge_airq_pm_10,0.6134706253333334,2024-09-28T09:00:00.000Z
sensor.lounge_airq_pm_10,0.5281820471944444,2024-09-28T10:00:00.000Z
sensor.lounge_airq_pm_10,0.5915968670277778,2024-09-28T11:00:00.000Z
sensor.lounge_airq_pm_10,0.573541007888889,2024-09-28T12:00:00.000Z
sensor.lounge_airq_pm_10,0.7360608944722222,2024-09-28T13:00:00.000Z
sensor.lounge_airq_pm_10,0.4968208831111111,2024-09-28T14:00:00.000Z
sensor.lounge_airq_pm_10,4.5118672606666665,2024-09-28T15:00:00.000Z
sensor.lounge_airq_pm_10,1.153689046388889,2024-09-28T16:00:00.000Z
sensor.lounge_airq_pm_10,0.9999377089444444,2024-09-28T17:00:00.000Z
sensor.lounge_airq_pm_10,1.2875861847222223,2024-09-28T18:00:00.000Z
sensor.lounge_airq_pm_10,1.6525642684166666,2024-09-28T19:00:00.000Z
sensor.lounge_airq_pm_10,1.5950248993333334,2024-09-28T20:00:00.000Z
sensor.lounge_airq_pm_10,1.5429225935000002,2024-09-28T21:00:00.000Z
sensor.lounge_airq_pm_10,1.3872011300833333,2024-09-28T22:00:00.000Z
sensor.lounge_airq_pm_10,1.2568912241666665,2024-09-28T23:00:00.000Z
sensor.lounge_airq_pm_10,1.1386406589444444,2024-09-29T00:00:00.000Z
sensor.lounge_airq_pm_10,1.104915132527778,2024-09-29T01:00:00.000Z
sensor.lounge_airq_pm_10,1.119885568277778,2024-09-29T02:00:00.000Z
sensor.lounge_airq_pm_10,1.1669767479722222,2024-09-29T03:00:00.000Z
sensor.lounge_airq_pm_10,1.1148782579722223,2024-09-29T04:00:00.000Z
sensor.lounge_airq_pm_10,1.017932398111111,2024-09-29T05:00:00.000Z
sensor.lounge_airq_pm_10,0.8998726945833333,2024-09-29T06:00:00.000Z
sensor.lounge_airq_pm_10,0.8371540595277778,2024-09-29T07:00:00.000Z
sensor.lounge_airq_pm_10,0.92638133575,2024-09-29T08:00:00.000Z
sensor.lounge_airq_pm_10,0.5198747478611111,2024-09-29T09:00:00.000Z
sensor.lounge_airq_pm_10,0.5990014901666667,2024-09-29T10:00:00.000Z
sensor.lounge_airq_pm_10,0.5738130781388889,2024-09-29T11:00:00.000Z
sensor.lounge_airq_pm_10,0.6683909856111111,2024-09-29T12:00:00.000Z
sensor.lounge_airq_pm_10,1.10318872825,2024-09-29T13:00:00.000Z
sensor.lounge_airq_pm_10,0.7869673233888889,2024-09-29T14:00:00.000Z
sensor.lounge_airq_pm_10,1.137685789638889,2024-09-29T15:00:00.000Z
sensor.lounge_airq_pm_10,1.1333584171666666,2024-09-29T16:00:00.000Z
sensor.lounge_airq_pm_10,1.0909002890000001,2024-09-29T17:00:00.000Z
sensor.lounge_airq_pm_10,0.9659798825277778,2024-09-29T18:00:00.000Z
sensor.lounge_airq_pm_10,0.907003528361111,2024-09-29T19:00:00.000Z
sensor.lounge_airq_pm_10,0.6624404136944444,2024-09-29T20:00:00.000Z
sensor.lounge_airq_pm_10,0.5626215349444444,2024-09-29T21:00:00.000Z
sensor.lounge_airq_pm_10,0.48368497066666666,2024-09-29T22:00:00.000Z
sensor.lounge_airq_pm_10,0.44723573772222225,2024-09-29T23:00:00.000Z
sensor.lounge_airq_pm_10,0.4569563439166667,2024-09-30T00:00:00.000Z
sensor.lounge_airq_pm_10,0.4497268794444444,2024-09-30T01:00:00.000Z
sensor.lounge_airq_pm_10,0.46013987775000004,2024-09-30T02:00:00.000Z
sensor.lounge_airq_pm_10,0.5184385178611112,2024-09-30T03:00:00.000Z
sensor.lounge_airq_pm_10,0.6680453580555556,2024-09-30T04:00:00.000Z
sensor.lounge_airq_pm_10,0.7337315291944444,2024-09-30T05:00:00.000Z
sensor.lounge_airq_pm_10,0.7514081381111112,2024-09-30T06:00:00.000Z
sensor.lounge_airq_pm_10,0.9814265828333334,2024-09-30T07:00:00.000Z
sensor.lounge_airq_pm_10,0.7870972388888888,2024-09-30T08:00:00.000Z
sensor.lounge_airq_pm_10,0.6850832854722223,2024-09-30T09:00:00.000Z
sensor.lounge_airq_pm_10,0.8165858193888887,2024-09-30T10:00:00.000Z
sensor.lounge_airq_pm_10,0.456661568138889,2024-09-30T11:00:00.000Z
sensor.lounge_airq_pm_10,0.3871099528611111,2024-09-30T12:00:00.000Z
sensor.lounge_airq_pm_10,0.40395026241666665,2024-09-30T13:00:00.000Z
sensor.lounge_airq_pm_10,1.0560367034166667,2024-09-30T14:00:00.000Z
sensor.lounge_airq_pm_10,2.4082477443666668,2024-09-30T15:00:00.000Z
sensor.lounge_airq_pm_10,0.74589552475,2024-09-30T16:00:00.000Z
sensor.lounge_airq_pm_10,0.6673457425000001,2024-09-30T17:00:00.000Z
sensor.lounge_airq_pm_10,1.4895298789722222,2024-09-30T18:00:00.000Z
sensor.lounge_airq_pm_10,2.049928339222222,2024-09-30T19:00:00.000Z
sensor.lounge_airq_pm_10,1.6604254647777779,2024-09-30T20:00:00.000Z
sensor.lounge_airq_pm_10,1.5011559619722223,2024-09-30T21:00:00.000Z
sensor.lounge_airq_pm_10,1.9053840371944444,2024-09-30T22:00:00.000Z
sensor.lounge_airq_pm_10,2.218082643222222,2024-09-30T23:00:00.000Z
sensor.lounge_airq_pm_10,2.5923441369444444,2024-10-01T00:00:00.000Z
sensor.lounge_airq_pm_10,2.7178546876944445,2024-10-01T01:00:00.000Z
sensor.lounge_airq_pm_10,2.7468445881388885,2024-10-01T02:00:00.000Z
sensor.lounge_airq_pm_10,2.5484918712777778,2024-10-01T03:00:00.000Z
sensor.lounge_airq_pm_10,2.2689243545277775,2024-10-01T04:00:00.000Z
sensor.lounge_airq_pm_10,2.040814520666667,2024-10-01T05:00:00.000Z
sensor.lounge_airq_pm_10,1.9955313085555557,2024-10-01T06:00:00.000Z
sensor.lounge_airq_pm_10,2.0271446419722223,2024-10-01T07:00:00.000Z
sensor.lounge_airq_pm_10,1.6753287728611113,2024-10-01T08:00:00.000Z
sensor.lounge_airq_pm_10,1.0339335502222222,2024-10-01T09:00:00.000Z
sensor.lounge_airq_pm_10,1.0214717379444445,2024-10-01T10:00:00.000Z
sensor.lounge_airq_pm_10,1.1296411662777779,2024-10-01T11:00:00.000Z
sensor.lounge_airq_pm_10,1.2065119998611111,2024-10-01T12:00:00.000Z
sensor.lounge_airq_pm_10,1.1421374793333334,2024-10-01T13:00:00.000Z
sensor.lounge_airq_pm_10,29.008653805888894,2024-10-01T14:00:00.000Z
sensor.lounge_airq_pm_10,17.000463992472223,2024-10-01T15:00:00.000Z
sensor.lounge_airq_pm_10,2.345062387138889,2024-10-01T16:00:00.000Z
sensor.lounge_airq_pm_10,1.2761160471944446,2024-10-01T17:00:00.000Z
sensor.lounge_airq_pm_10,1.9214248485555554,2024-10-01T18:00:00.000Z
sensor.lounge_airq_pm_10,2.0631433295000003,2024-10-01T19:00:00.000Z
sensor.lounge_airq_pm_10,1.9713271339722223,2024-10-01T20:00:00.000Z
sensor.lounge_airq_pm_10,1.2451394206388888,2024-10-01T21:00:00.000Z
sensor.lounge_airq_pm_10,0.9983494134166667,2024-10-01T22:00:00.000Z
sensor.lounge_airq_pm_10,0.8282310061666666,2024-10-01T23:00:00.000Z
sensor.lounge_airq_pm_10,0.7117649036944443,2024-10-02T00:00:00.000Z
sensor.lounge_airq_pm_10,0.6770214934444444,2024-10-02T01:00:00.000Z
sensor.lounge_airq_pm_10,0.6675269748888889,2024-10-02T02:00:00.000Z
sensor.lounge_airq_pm_10,0.6419664610555555,2024-10-02T03:00:00.000Z
sensor.lounge_airq_pm_10,0.6636160848333333,2024-10-02T04:00:00.000Z
sensor.lounge_airq_pm_10,0.8984504778611111,2024-10-02T05:00:00.000Z
sensor.lounge_airq_pm_10,0.8065762880555556,2024-10-02T06:00:00.000Z
sensor.lounge_airq_pm_10,0.6749973589999999,2024-10-02T07:00:00.000Z
sensor.lounge_airq_pm_10,4.753476060222223,2024-10-02T16:00:00.000Z
sensor.lounge_airq_pm_10,1.6601613280555556,2024-10-02T17:00:00.000Z
sensor.lounge_airq_pm_10,1.3241423409722224,2024-10-02T18:00:00.000Z
sensor.lounge_airq_pm_10,1.1556241388055557,2024-10-02T19:00:00.000Z
sensor.lounge_airq_pm_10,1.266877402722222,2024-10-02T20:00:00.000Z
sensor.lounge_airq_pm_10,0.9068275112777778,2024-10-02T21:00:00.000Z
sensor.lounge_airq_pm_10,0.8389116579999999,2024-10-02T22:00:00.000Z
sensor.lounge_airq_pm_10,0.8691626091944444,2024-10-02T23:00:00.000Z
sensor.lounge_airq_pm_10,0.8745272286388889,2024-10-03T00:00:00.000Z
sensor.lounge_airq_pm_10,0.9313947435277777,2024-10-03T01:00:00.000Z
sensor.lounge_airq_pm_10,1.01853832625,2024-10-03T02:00:00.000Z
sensor.lounge_airq_pm_10,1.0546582672777778,2024-10-03T03:00:00.000Z
sensor.lounge_airq_pm_10,1.6296446178611113,2024-10-03T04:00:00.000Z
sensor.lounge_airq_pm_10,1.9174169366944442,2024-10-03T05:00:00.000Z
sensor.lounge_airq_pm_10,1.8032628805555555,2024-10-03T06:00:00.000Z
sensor.lounge_airq_pm_10,1.5133781528333332,2024-10-03T07:00:00.000Z
sensor.lounge_airq_pm_10,1.4636786681111111,2024-10-03T08:00:00.000Z
sensor.lounge_airq_pm_10,1.171930196138889,2024-10-03T09:00:00.000Z
sensor.lounge_airq_pm_10,0.9239343157222222,2024-10-03T10:00:00.000Z
sensor.lounge_airq_pm_10,1.7987853771388889,2024-10-03T11:00:00.000Z
sensor.lounge_airq_pm_10,1.0491813088333333,2024-10-03T12:00:00.000Z
sensor.lounge_airq_pm_10,0.7794474205555556,2024-10-03T13:00:00.000Z
sensor.lounge_airq_pm_10,0.6735854160277778,2024-10-03T14:00:00.000Z
sensor.lounge_airq_pm_10,0.7223666795,2024-10-03T15:00:00.000Z
sensor.lounge_airq_pm_10,0.923904772388889,2024-10-03T16:00:00.000Z
sensor.lounge_airq_pm_10,1.8584885292000002,2024-10-03T18:00:00.000Z
sensor.lounge_airq_pm_10,1.2,2024-10-04T02:00:00.000Z
sensor.lounge_airq_pm_10,2.0541723325238097,2024-10-04T08:00:00.000Z
sensor.lounge_airq_pm_10,2,2024-10-04T12:00:00.000Z
sensor.lounge_airq_pm_10,2.0020087710000003,2024-10-04T16:00:00.000Z
sensor.lounge_airq_pm_10,1.6937643854444444,2024-10-04T17:00:00.000Z
sensor.lounge_airq_pm_10,1.8486915846111112,2024-10-04T18:00:00.000Z
sensor.lounge_airq_pm_10,2.2783919926666667,2024-10-04T19:00:00.000Z
sensor.lounge_airq_pm_10,2.0454299810000003,2024-10-05T00:00:00.000Z
sensor.lounge_airq_pm_10,2.6,2024-10-07T12:00:00.000Z
sensor.lounge_airq_pm_10,2.583886014499556,2024-10-08T09:00:00.000Z
sensor.lounge_airq_pm_10,2.1397933790555554,2024-10-08T10:00:00.000Z
sensor.lounge_airq_pm_10,1.7278518968611112,2024-10-08T11:00:00.000Z
sensor.lounge_airq_pm_10,1.1164175596666666,2024-10-08T12:00:00.000Z
sensor.lounge_airq_pm_10,1.261428711388889,2024-10-08T13:00:00.000Z
sensor.lounge_airq_pm_10,0.9852040916944445,2024-10-08T14:00:00.000Z
sensor.lounge_airq_pm_10,0.8597797000277777,2024-10-08T15:00:00.000Z
sensor.lounge_airq_pm_10,0.7587937846944445,2024-10-08T16:00:00.000Z
sensor.lounge_airq_pm_10,0.7477973406666667,2024-10-08T17:00:00.000Z
sensor.lounge_airq_pm_10,1.0689033352222224,2024-10-08T18:00:00.000Z
sensor.lounge_airq_pm_10,1.5549621109166667,2024-10-08T19:00:00.000Z
sensor.lounge_airq_pm_10,1.6531563928888888,2024-10-08T20:00:00.000Z
sensor.lounge_airq_pm_10,1.3430704090833332,2024-10-08T21:00:00.000Z
sensor.lounge_airq_pm_10,1.2425560813333334,2024-10-08T22:00:00.000Z
sensor.lounge_airq_pm_10,3.079500232527778,2024-10-08T23:00:00.000Z
sensor.lounge_airq_pm_10,6.531161398416667,2024-10-09T00:00:00.000Z
sensor.lounge_airq_pm_10,4.323631656277778,2024-10-09T01:00:00.000Z
sensor.lounge_airq_pm_10,2.5635114270555555,2024-10-09T02:00:00.000Z
sensor.lounge_airq_pm_10,2.246732625027778,2024-10-09T03:00:00.000Z
sensor.lounge_airq_pm_10,2.3296902899444447,2024-10-09T04:00:00.000Z
sensor.lounge_airq_pm_10,2.7279013316388894,2024-10-09T05:00:00.000Z
sensor.lounge_airq_pm_10,3.3497572113333334,2024-10-09T06:00:00.000Z
sensor.lounge_airq_pm_10,3.726161544888889,2024-10-09T07:00:00.000Z
sensor.lounge_airq_pm_10,3.5654131222222225,2024-10-09T08:00:00.000Z
sensor.lounge_airq_pm_10,3.301920429138889,2024-10-09T09:00:00.000Z
sensor.lounge_airq_pm_10,2.101834325888889,2024-10-09T10:00:00.000Z
sensor.lounge_airq_pm_10,1.7089488551944445,2024-10-09T11:00:00.000Z
sensor.lounge_airq_pm_10,1.4332864295277776,2024-10-09T12:00:00.000Z
sensor.lounge_airq_pm_10,1.2555283769444443,2024-10-09T13:00:00.000Z
sensor.lounge_airq_pm_10,8.835307379277777,2024-10-09T14:00:00.000Z
sensor.lounge_airq_pm_10,3.9872732854583335,2024-10-09T19:00:00.000Z
sensor.lounge_airq_pm_10,1.0590881503611111,2024-10-09T20:00:00.000Z
sensor.lounge_airq_pm_10,1.3042566041111112,2024-10-09T21:00:00.000Z
sensor.lounge_airq_pm_10,1.562866166,2024-10-09T22:00:00.000Z
sensor.lounge_airq_pm_10,1.3353088744444443,2024-10-09T23:00:00.000Z
sensor.lounge_airq_pm_10,1.0107055962777778,2024-10-10T00:00:00.000Z
sensor.lounge_airq_pm_10,1.1970986025833332,2024-10-10T01:00:00.000Z
sensor.lounge_airq_pm_10,1.3048920173611112,2024-10-10T02:00:00.000Z
sensor.lounge_airq_pm_10,1.555249427,2024-10-10T03:00:00.000Z
sensor.lounge_airq_pm_10,1.6567854780555553,2024-10-10T04:00:00.000Z
sensor.lounge_airq_pm_10,2.21130058225,2024-10-10T05:00:00.000Z
sensor.lounge_airq_pm_10,2.5433514412222222,2024-10-10T06:00:00.000Z
sensor.lounge_airq_pm_10,11.810906141999999,2024-10-10T18:00:00.000Z
sensor.lounge_airq_pm_10,3.3026854052592594,2024-10-11T14:00:00.000Z
sensor.lounge_airq_pm_10,1.6692818472222222,2024-10-11T15:00:00.000Z
sensor.lounge_airq_pm_10,2.2109984022777778,2024-10-11T16:00:00.000Z
sensor.lounge_airq_pm_10,0.7221029869166666,2024-10-11T17:00:00.000Z
sensor.lounge_airq_pm_10,0.6150440258055555,2024-10-11T18:00:00.000Z
sensor.lounge_airq_pm_10,0.48932671008333334,2024-10-11T19:00:00.000Z
sensor.lounge_airq_pm_10,0.5055764904444444,2024-10-11T20:00:00.000Z
sensor.lounge_airq_pm_10,1.1,2024-10-21T10:00:00.000Z
sensor.lounge_airq_pm_10,1.1,2024-10-21T11:00:00.000Z
sensor.lounge_airq_pm_10,1.5588466476411391,2024-11-09T13:00:00.000Z
sensor.lounge_airq_pm_10,1.351405424638889,2024-11-09T14:00:00.000Z
sensor.lounge_airq_pm_10,1.3405435602222224,2024-11-09T15:00:00.000Z
sensor.lounge_airq_pm_10,1.3597328333055554,2024-11-09T16:00:00.000Z
sensor.lounge_airq_pm_10,1.4930900661944444,2024-11-09T17:00:00.000Z
sensor.lounge_airq_pm_10,1.8788782465555556,2024-11-09T18:00:00.000Z
sensor.lounge_airq_pm_10,1.9201456777142858,2024-11-09T19:00:00.000Z
sensor.lounge_airq_pm_10,1.8744446505821177,2024-11-09T20:00:00.000Z
sensor.lounge_airq_pm_10,1.5193596405833334,2024-11-09T21:00:00.000Z
sensor.lounge_airq_pm_10,1.3978059673611112,2024-11-09T22:00:00.000Z
sensor.lounge_airq_pm_10,1.3938345823611111,2024-11-09T23:00:00.000Z
sensor.lounge_airq_pm_10,1.4128120404166669,2024-11-10T00:00:00.000Z
sensor.lounge_airq_pm_10,1.5295731828055557,2024-11-10T01:00:00.000Z
sensor.lounge_airq_pm_10,1.6660466206666664,2024-11-10T02:00:00.000Z
sensor.lounge_airq_pm_10,1.8823235294166667,2024-11-10T03:00:00.000Z
sensor.lounge_airq_pm_10,2.020000560277778,2024-11-10T04:00:00.000Z
sensor.lounge_airq_pm_10,1.8265968015833334,2024-11-10T05:00:00.000Z
sensor.lounge_airq_pm_10,1.5978861724166666,2024-11-10T06:00:00.000Z
sensor.lounge_airq_pm_10,1.4941846231388887,2024-11-10T07:00:00.000Z
sensor.lounge_airq_pm_10,1.5628133088611111,2024-11-10T08:00:00.000Z
sensor.lounge_airq_pm_10,1.8875271459166667,2024-11-10T09:00:00.000Z
sensor.lounge_airq_pm_10,2.5190878688611114,2024-11-10T10:00:00.000Z
sensor.lounge_airq_pm_10,2.6416242943333335,2024-11-10T11:00:00.000Z
sensor.lounge_airq_pm_10,2.3174449482777777,2024-11-10T12:00:00.000Z
sensor.lounge_airq_pm_10,2.0296959208333334,2024-11-10T13:00:00.000Z
sensor.lounge_airq_pm_10,1.9703384833333333,2024-11-10T14:00:00.000Z
sensor.lounge_airq_pm_10,2.1907758705555556,2024-11-10T15:00:00.000Z
sensor.lounge_airq_pm_10,2.572815728194444,2024-11-10T16:00:00.000Z
sensor.lounge_airq_pm_10,2.9206296665,2024-11-10T17:00:00.000Z
sensor.lounge_airq_pm_10,4.2650732009166665,2024-11-10T18:00:00.000Z
sensor.lounge_airq_pm_10,3.2242219055,2024-11-10T19:00:00.000Z
sensor.lounge_airq_pm_10,2.3781104770833337,2024-11-10T20:00:00.000Z
sensor.lounge_airq_pm_10,1.6363691966388887,2024-11-10T21:00:00.000Z
sensor.lounge_airq_pm_10,1.7745400946666665,2024-11-10T22:00:00.000Z
sensor.lounge_airq_pm_10,2.2972309569444445,2024-11-10T23:00:00.000Z
sensor.lounge_airq_pm_10,2.3324080365277777,2024-11-11T00:00:00.000Z
sensor.lounge_airq_pm_10,1.87356923125,2024-11-11T01:00:00.000Z
sensor.lounge_airq_pm_10,1.2525593585,2024-11-11T02:00:00.000Z
sensor.lounge_airq_pm_10,1.0088352826944444,2024-11-11T03:00:00.000Z
sensor.lounge_airq_pm_10,1.125168183888889,2024-11-11T04:00:00.000Z
sensor.lounge_airq_pm_10,1.7423903316111111,2024-11-11T05:00:00.000Z
sensor.lounge_airq_pm_10,1.7304415719722221,2024-11-11T06:00:00.000Z
sensor.lounge_airq_pm_10,1.076312467111111,2024-11-11T07:00:00.000Z
sensor.lounge_airq_pm_10,0.70765562825,2024-11-11T08:00:00.000Z
sensor.lounge_airq_pm_10,0.8290143273055556,2024-11-11T09:00:00.000Z
sensor.lounge_airq_pm_10,3.1531627952777774,2024-11-11T10:00:00.000Z
sensor.lounge_airq_pm_10,3.454759139583333,2024-11-11T11:00:00.000Z
sensor.lounge_airq_pm_10,0.6901312612777777,2024-11-11T12:00:00.000Z
sensor.lounge_airq_pm_10,0.32215852475,2024-11-11T13:00:00.000Z
sensor.lounge_airq_pm_10,0.29513224455555553,2024-11-11T14:00:00.000Z
sensor.lounge_airq_pm_10,3.0972702335555558,2024-11-11T15:00:00.000Z
sensor.lounge_airq_pm_10,6.07672139775,2024-11-11T16:00:00.000Z
sensor.lounge_airq_pm_10,1.172107438861111,2024-11-11T17:00:00.000Z
sensor.lounge_airq_pm_10,0.7113179771111112,2024-11-11T18:00:00.000Z
sensor.lounge_airq_pm_10,1.0556929841666667,2024-11-11T19:00:00.000Z
sensor.lounge_airq_pm_10,1.2129893310555555,2024-11-11T20:00:00.000Z
sensor.lounge_airq_pm_10,1.5965201101111113,2024-11-11T21:00:00.000Z
