entity_id,state,last_changed,local_ts,hour,night_date
sensor.lounge_airq_co2,1060,2025-03-05 20:00:00+00:00,2025-03-05 22:00:00+02:00,22,2025-03-05
sensor.lounge_airq_co2,1092,2025-03-05 21:00:00+00:00,2025-03-05 23:00:00+02:00,23,2025-03-05
sensor.lounge_airq_co2,1064,2025-03-05 22:00:00+00:00,2025-03-06 00:00:00+02:00,0,2025-03-05
sensor.lounge_airq_co2,1042,2025-03-05 23:00:00+00:00,2025-03-06 01:00:00+02:00,1,2025-03-05
sensor.lounge_airq_co2,835,2025-03-06 00:00:00+00:00,2025-03-06 02:00:00+02:00,2,2025-03-05
sensor.lounge_airq_co2,702,2025-03-06 01:00:00+00:00,2025-03-06 03:00:00+02:00,3,2025-03-05
sensor.lounge_airq_co2,636,2025-03-06 02:00:00+00:00,2025-03-06 04:00:00+02:00,4,2025-03-05
sensor.lounge_airq_co2,610,2025-03-06 03:00:00+00:00,2025-03-06 05:00:00+02:00,5,2025-03-05
sensor.lounge_airq_co2,606,2025-03-06 04:00:00+00:00,2025-03-06 06:00:00+02:00,6,2025-03-05
sensor.lounge_airq_co2,974,2025-03-06 20:00:00+00:00,2025-03-06 22:00:00+02:00,22,2025-03-06
sensor.lounge_airq_co2,1051,2025-03-06 21:00:00+00:00,2025-03-06 23:00:00+02:00,23,2025-03-06
sensor.lounge_airq_co2,1080,2025-03-06 22:00:00+00:00,2025-03-07 00:00:00+02:00,0,2025-03-06
sensor.lounge_airq_co2,1063,2025-03-06 23:00:00+00:00,2025-03-07 01:00:00+02:00,1,2025-03-06
sensor.lounge_airq_co2,1035,2025-03-07 00:00:00+00:00,2025-03-07 02:00:00+02:00,2,2025-03-06
sensor.lounge_airq_co2,1002,2025-03-07 01:00:00+00:00,2025-03-07 03:00:00+02:00,3,2025-03-06
sensor.lounge_airq_co2,982,2025-03-07 02:00:00+00:00,2025-03-07 04:00:00+02:00,4,2025-03-06
sensor.lounge_airq_co2,963,2025-03-07 03:00:00+00:00,2025-03-07 05:00:00+02:00,5,2025-03-06
sensor.lounge_airq_co2,949,2025-03-07 04:00:00+00:00,2025-03-07 06:00:00+02:00,6,2025-03-06
sensor.lounge_airq_co2,1035,2025-03-07 20:00:00+00:00,2025-03-07 22:00:00+02:00,22,2025-03-07
sensor.lounge_airq_co2,1091,2025-03-07 21:00:00+00:00,2025-03-07 23:00:00+02:00,23,2025-03-07
sensor.lounge_airq_co2,1063,2025-03-07 22:00:00+00:00,2025-03-08 00:00:00+02:00,0,2025-03-07
sensor.lounge_airq_co2,1078,2025-03-07 23:00:00+00:00,2025-03-08 01:00:00+02:00,1,2025-03-07
sensor.lounge_airq_co2,1077,2025-03-08 00:00:00+00:00,2025-03-08 02:00:00+02:00,2,2025-03-07
sensor.lounge_airq_co2,1064,2025-03-08 01:00:00+00:00,2025-03-08 03:00:00+02:00,3,2025-03-07
sensor.lounge_airq_co2,994,2025-03-08 02:00:00+00:00,2025-03-08 04:00:00+02:00,4,2025-03-07
sensor.lounge_airq_co2,984,2025-03-08 03:00:00+00:00,2025-03-08 05:00:00+02:00,5,2025-03-07
sensor.lounge_airq_co2,985,2025-03-08 04:00:00+00:00,2025-03-08 06:00:00+02:00,6,2025-03-07
sensor.lounge_airq_co2,540,2025-03-08 20:00:00+00:00,2025-03-08 22:00:00+02:00,22,2025-03-08
sensor.lounge_airq_co2,803,2025-03-08 21:00:00+00:00,2025-03-08 23:00:00+02:00,23,2025-03-08
sensor.lounge_airq_co2,942,2025-03-08 22:00:00+00:00,2025-03-09 00:00:00+02:00,0,2025-03-08
sensor.lounge_airq_co2,956,2025-03-08 23:00:00+00:00,2025-03-09 01:00:00+02:00,1,2025-03-08
sensor.lounge_airq_co2,970,2025-03-09 00:00:00+00:00,2025-03-09 02:00:00+02:00,2,2025-03-08
sensor.lounge_airq_co2,948,2025-03-09 01:00:00+00:00,2025-03-09 03:00:00+02:00,3,2025-03-08
sensor.lounge_airq_co2,920,2025-03-09 02:00:00+00:00,2025-03-09 04:00:00+02:00,4,2025-03-08
sensor.lounge_airq_co2,892,2025-03-09 03:00:00+00:00,2025-03-09 05:00:00+02:00,5,2025-03-08
sensor.lounge_airq_co2,876,2025-03-09 04:00:00+00:00,2025-03-09 06:00:00+02:00,6,2025-03-08
sensor.lounge_airq_co2,770,2025-03-09 20:00:00+00:00,2025-03-09 22:00:00+02:00,22,2025-03-09
sensor.lounge_airq_co2,733,2025-03-09 21:00:00+00:00,2025-03-09 23:00:00+02:00,23,2025-03-09
sensor.lounge_airq_co2,677,2025-03-09 22:00:00+00:00,2025-03-10 00:00:00+02:00,0,2025-03-09
sensor.lounge_airq_co2,650,2025-03-09 23:00:00+00:00,2025-03-10 01:00:00+02:00,1,2025-03-09
sensor.lounge_airq_co2,627,2025-03-10 00:00:00+00:00,2025-03-10 02:00:00+02:00,2,2025-03-09
sensor.lounge_airq_co2,614,2025-03-10 01:00:00+00:00,2025-03-10 03:00:00+02:00,3,2025-03-09
sensor.lounge_airq_co2,607,2025-03-10 02:00:00+00:00,2025-03-10 04:00:00+02:00,4,2025-03-09
sensor.lounge_airq_co2,598,2025-03-10 03:00:00+00:00,2025-03-10 05:00:00+02:00,5,2025-03-09
sensor.lounge_airq_co2,597,2025-03-10 04:00:00+00:00,2025-03-10 06:00:00+02:00,6,2025-03-09
sensor.lounge_airq_co2,1066,2025-03-10 20:00:00+00:00,2025-03-10 22:00:00+02:00,22,2025-03-10
sensor.lounge_airq_co2,995,2025-03-10 21:00:00+00:00,2025-03-10 23:00:00+02:00,23,2025-03-10
sensor.lounge_airq_co2,989,2025-03-10 22:00:00+00:00,2025-03-11 00:00:00+02:00,0,2025-03-10
sensor.lounge_airq_co2,951,2025-03-10 23:00:00+00:00,2025-03-11 01:00:00+02:00,1,2025-03-10
sensor.lounge_airq_co2,918,2025-03-11 00:00:00+00:00,2025-03-11 02:00:00+02:00,2,2025-03-10
sensor.lounge_airq_co2,900,2025-03-11 01:00:00+00:00,2025-03-11 03:00:00+02:00,3,2025-03-10
sensor.lounge_airq_co2,883,2025-03-11 02:00:00+00:00,2025-03-11 04:00:00+02:00,4,2025-03-10
sensor.lounge_airq_co2,870,2025-03-11 03:00:00+00:00,2025-03-11 05:00:00+02:00,5,2025-03-10
sensor.lounge_airq_co2,870,2025-03-11 04:00:00+00:00,2025-03-11 06:00:00+02:00,6,2025-03-10
sensor.lounge_airq_co2,1024,2025-03-11 20:00:00+00:00,2025-03-11 22:00:00+02:00,22,2025-03-11
sensor.lounge_airq_co2,999,2025-03-11 21:00:00+00:00,2025-03-11 23:00:00+02:00,23,2025-03-11
sensor.lounge_airq_co2,942,2025-03-11 22:00:00+00:00,2025-03-12 00:00:00+02:00,0,2025-03-11
sensor.lounge_airq_co2,892,2025-03-11 23:00:00+00:00,2025-03-12 01:00:00+02:00,1,2025-03-11
sensor.lounge_airq_co2,860,2025-03-12 00:00:00+00:00,2025-03-12 02:00:00+02:00,2,2025-03-11
sensor.lounge_airq_co2,848,2025-03-12 01:00:00+00:00,2025-03-12 03:00:00+02:00,3,2025-03-11
sensor.lounge_airq_co2,840,2025-03-12 02:00:00+00:00,2025-03-12 04:00:00+02:00,4,2025-03-11
sensor.lounge_airq_co2,830,2025-03-12 03:00:00+00:00,2025-03-12 05:00:00+02:00,5,2025-03-11
sensor.lounge_airq_co2,827,2025-03-12 04:00:00+00:00,2025-03-12 06:00:00+02:00,6,2025-03-11
sensor.lounge_airq_co2,1045,2025-03-12 20:00:00+00:00,2025-03-12 22:00:00+02:00,22,2025-03-12
sensor.lounge_airq_co2,1014,2025-03-12 21:00:00+00:00,2025-03-12 23:00:00+02:00,23,2025-03-12
sensor.lounge_airq_co2,954,2025-03-12 22:00:00+00:00,2025-03-13 00:00:00+02:00,0,2025-03-12
sensor.lounge_airq_co2,923,2025-03-12 23:00:00+00:00,2025-03-13 01:00:00+02:00,1,2025-03-12
sensor.lounge_airq_co2,897,2025-03-13 00:00:00+00:00,2025-03-13 02:00:00+02:00,2,2025-03-12
sensor.lounge_airq_co2,884,2025-03-13 01:00:00+00:00,2025-03-13 03:00:00+02:00,3,2025-03-12
sensor.lounge_airq_co2,872,2025-03-13 02:00:00+00:00,2025-03-13 04:00:00+02:00,4,2025-03-12
sensor.lounge_airq_co2,854,2025-03-13 03:00:00+00:00,2025-03-13 05:00:00+02:00,5,2025-03-12
sensor.lounge_airq_co2,855,2025-03-13 04:00:00+00:00,2025-03-13 06:00:00+02:00,6,2025-03-12
sensor.lounge_airq_co2,878,2025-03-13 20:00:00+00:00,2025-03-13 22:00:00+02:00,22,2025-03-13
sensor.lounge_airq_co2,885,2025-03-13 21:00:00+00:00,2025-03-13 23:00:00+02:00,23,2025-03-13
sensor.lounge_airq_co2,841,2025-03-13 22:00:00+00:00,2025-03-14 00:00:00+02:00,0,2025-03-13
sensor.lounge_airq_co2,824,2025-03-13 23:00:00+00:00,2025-03-14 01:00:00+02:00,1,2025-03-13
sensor.lounge_airq_co2,814,2025-03-14 00:00:00+00:00,2025-03-14 02:00:00+02:00,2,2025-03-13
sensor.lounge_airq_co2,802,2025-03-14 01:00:00+00:00,2025-03-14 03:00:00+02:00,3,2025-03-13
sensor.lounge_airq_co2,784,2025-03-14 02:00:00+00:00,2025-03-14 04:00:00+02:00,4,2025-03-13
sensor.lounge_airq_co2,772,2025-03-14 03:00:00+00:00,2025-03-14 05:00:00+02:00,5,2025-03-13
sensor.lounge_airq_co2,762,2025-03-14 04:00:00+00:00,2025-03-14 06:00:00+02:00,6,2025-03-13
sensor.lounge_airq_co2,885,2025-03-14 20:00:00+00:00,2025-03-14 22:00:00+02:00,22,2025-03-14
sensor.lounge_airq_co2,917,2025-03-14 21:00:00+00:00,2025-03-14 23:00:00+02:00,23,2025-03-14
sensor.lounge_airq_co2,913,2025-03-14 22:00:00+00:00,2025-03-15 00:00:00+02:00,0,2025-03-14
sensor.lounge_airq_co2,877,2025-03-14 23:00:00+00:00,2025-03-15 01:00:00+02:00,1,2025-03-14
sensor.lounge_airq_co2,851,2025-03-15 00:00:00+00:00,2025-03-15 02:00:00+02:00,2,2025-03-14
sensor.lounge_airq_co2,823,2025-03-15 01:00:00+00:00,2025-03-15 03:00:00+02:00,3,2025-03-14
sensor.lounge_airq_co2,815,2025-03-15 02:00:00+00:00,2025-03-15 04:00:00+02:00,4,2025-03-14
sensor.lounge_airq_co2,807,2025-03-15 03:00:00+00:00,2025-03-15 05:00:00+02:00,5,2025-03-14
sensor.lounge_airq_co2,812,2025-03-15 04:00:00+00:00,2025-03-15 06:00:00+02:00,6,2025-03-14
sensor.lounge_airq_co2,854,2025-03-15 20:00:00+00:00,2025-03-15 22:00:00+02:00,22,2025-03-15
sensor.lounge_airq_co2,901,2025-03-15 21:00:00+00:00,2025-03-15 23:00:00+02:00,23,2025-03-15
sensor.lounge_airq_co2,931,2025-03-15 22:00:00+00:00,2025-03-16 00:00:00+02:00,0,2025-03-15
sensor.lounge_airq_co2,924,2025-03-15 23:00:00+00:00,2025-03-16 01:00:00+02:00,1,2025-03-15
sensor.lounge_airq_co2,908,2025-03-16 00:00:00+00:00,2025-03-16 02:00:00+02:00,2,2025-03-15
sensor.lounge_airq_co2,771,2025-03-16 01:00:00+00:00,2025-03-16 03:00:00+02:00,3,2025-03-15
sensor.lounge_airq_co2,681,2025-03-16 02:00:00+00:00,2025-03-16 04:00:00+02:00,4,2025-03-15
sensor.lounge_airq_co2,641,2025-03-16 03:00:00+00:00,2025-03-16 05:00:00+02:00,5,2025-03-15
sensor.lounge_airq_co2,619,2025-03-16 04:00:00+00:00,2025-03-16 06:00:00+02:00,6,2025-03-15
sensor.lounge_airq_co2,960,2025-03-16 20:00:00+00:00,2025-03-16 22:00:00+02:00,22,2025-03-16
sensor.lounge_airq_co2,959,2025-03-16 21:00:00+00:00,2025-03-16 23:00:00+02:00,23,2025-03-16
sensor.lounge_airq_co2,944,2025-03-16 22:00:00+00:00,2025-03-17 00:00:00+02:00,0,2025-03-16
sensor.lounge_airq_co2,926,2025-03-16 23:00:00+00:00,2025-03-17 01:00:00+02:00,1,2025-03-16
sensor.lounge_airq_co2,915,2025-03-17 00:00:00+00:00,2025-03-17 02:00:00+02:00,2,2025-03-16
sensor.lounge_airq_co2,901,2025-03-17 01:00:00+00:00,2025-03-17 03:00:00+02:00,3,2025-03-16
sensor.lounge_airq_co2,892,2025-03-17 02:00:00+00:00,2025-03-17 04:00:00+02:00,4,2025-03-16
sensor.lounge_airq_co2,870,2025-03-17 03:00:00+00:00,2025-03-17 05:00:00+02:00,5,2025-03-16
sensor.lounge_airq_co2,865,2025-03-17 04:00:00+00:00,2025-03-17 06:00:00+02:00,6,2025-03-16
sensor.lounge_airq_co2,1033,2025-03-17 20:00:00+00:00,2025-03-17 22:00:00+02:00,22,2025-03-17
sensor.lounge_airq_co2,1038,2025-03-17 21:00:00+00:00,2025-03-17 23:00:00+02:00,23,2025-03-17
sensor.lounge_airq_co2,1012,2025-03-17 22:00:00+00:00,2025-03-18 00:00:00+02:00,0,2025-03-17
sensor.lounge_airq_co2,979,2025-03-17 23:00:00+00:00,2025-03-18 01:00:00+02:00,1,2025-03-17
sensor.lounge_airq_co2,938,2025-03-18 00:00:00+00:00,2025-03-18 02:00:00+02:00,2,2025-03-17
sensor.lounge_airq_co2,915,2025-03-18 01:00:00+00:00,2025-03-18 03:00:00+02:00,3,2025-03-17
sensor.lounge_airq_co2,894,2025-03-18 02:00:00+00:00,2025-03-18 04:00:00+02:00,4,2025-03-17
sensor.lounge_airq_co2,883,2025-03-18 03:00:00+00:00,2025-03-18 05:00:00+02:00,5,2025-03-17
sensor.lounge_airq_co2,882,2025-03-18 04:00:00+00:00,2025-03-18 06:00:00+02:00,6,2025-03-17
sensor.lounge_airq_co2,1184,2025-03-18 20:00:00+00:00,2025-03-18 22:00:00+02:00,22,2025-03-18
sensor.lounge_airq_co2,945,2025-03-18 21:00:00+00:00,2025-03-18 23:00:00+02:00,23,2025-03-18
sensor.lounge_airq_co2,696,2025-03-18 22:00:00+00:00,2025-03-19 00:00:00+02:00,0,2025-03-18
sensor.lounge_airq_co2,613,2025-03-18 23:00:00+00:00,2025-03-19 01:00:00+02:00,1,2025-03-18
sensor.lounge_airq_co2,584,2025-03-19 00:00:00+00:00,2025-03-19 02:00:00+02:00,2,2025-03-18
sensor.lounge_airq_co2,572,2025-03-19 01:00:00+00:00,2025-03-19 03:00:00+02:00,3,2025-03-18
sensor.lounge_airq_co2,563,2025-03-19 02:00:00+00:00,2025-03-19 04:00:00+02:00,4,2025-03-18
sensor.lounge_airq_co2,559,2025-03-19 03:00:00+00:00,2025-03-19 05:00:00+02:00,5,2025-03-18
sensor.lounge_airq_co2,566,2025-03-19 04:00:00+00:00,2025-03-19 06:00:00+02:00,6,2025-03-18
sensor.lounge_airq_co2,1130,2025-03-19 20:00:00+00:00,2025-03-19 22:00:00+02:00,22,2025-03-19
sensor.lounge_airq_co2,810,2025-03-19 21:00:00+00:00,2025-03-19 23:00:00+02:00,23,2025-03-19
sensor.lounge_airq_co2,877,2025-03-19 22:00:00+00:00,2025-03-20 00:00:00+02:00,0,2025-03-19
sensor.lounge_airq_co2,923,2025-03-19 23:00:00+00:00,2025-03-20 01:00:00+02:00,1,2025-03-19
sensor.lounge_airq_co2,896,2025-03-20 00:00:00+00:00,2025-03-20 02:00:00+02:00,2,2025-03-19
sensor.lounge_airq_co2,877,2025-03-20 01:00:00+00:00,2025-03-20 03:00:00+02:00,3,2025-03-19
sensor.lounge_airq_co2,863,2025-03-20 02:00:00+00:00,2025-03-20 04:00:00+02:00,4,2025-03-19
sensor.lounge_airq_co2,859,2025-03-20 03:00:00+00:00,2025-03-20 05:00:00+02:00,5,2025-03-19
sensor.lounge_airq_co2,849,2025-03-20 04:00:00+00:00,2025-03-20 06:00:00+02:00,6,2025-03-19
sensor.lounge_airq_co2,1006,2025-03-20 20:00:00+00:00,2025-03-20 22:00:00+02:00,22,2025-03-20
sensor.lounge_airq_co2,978,2025-03-20 21:00:00+00:00,2025-03-20 23:00:00+02:00,23,2025-03-20
sensor.lounge_airq_co2,810,2025-03-20 22:00:00+00:00,2025-03-21 00:00:00+02:00,0,2025-03-20
sensor.lounge_airq_co2,728,2025-03-20 23:00:00+00:00,2025-03-21 01:00:00+02:00,1,2025-03-20
sensor.lounge_airq_co2,803,2025-03-21 00:00:00+00:00,2025-03-21 02:00:00+02:00,2,2025-03-20
sensor.lounge_airq_co2,892,2025-03-21 01:00:00+00:00,2025-03-21 03:00:00+02:00,3,2025-03-20
sensor.lounge_airq_co2,898,2025-03-21 02:00:00+00:00,2025-03-21 04:00:00+02:00,4,2025-03-20
sensor.lounge_airq_co2,900,2025-03-21 03:00:00+00:00,2025-03-21 05:00:00+02:00,5,2025-03-20
sensor.lounge_airq_co2,907,2025-03-21 04:00:00+00:00,2025-03-21 06:00:00+02:00,6,2025-03-20
sensor.lounge_airq_co2,863,2025-03-21 20:00:00+00:00,2025-03-21 22:00:00+02:00,22,2025-03-21
sensor.lounge_airq_co2,850,2025-03-21 21:00:00+00:00,2025-03-21 23:00:00+02:00,23,2025-03-21
sensor.lounge_airq_co2,964,2025-03-21 22:00:00+00:00,2025-03-22 00:00:00+02:00,0,2025-03-21
sensor.lounge_airq_co2,949,2025-03-21 23:00:00+00:00,2025-03-22 01:00:00+02:00,1,2025-03-21
sensor.lounge_airq_co2,911,2025-03-22 00:00:00+00:00,2025-03-22 02:00:00+02:00,2,2025-03-21
sensor.lounge_airq_co2,891,2025-03-22 01:00:00+00:00,2025-03-22 03:00:00+02:00,3,2025-03-21
sensor.lounge_airq_co2,866,2025-03-22 02:00:00+00:00,2025-03-22 04:00:00+02:00,4,2025-03-21
sensor.lounge_airq_co2,860,2025-03-22 03:00:00+00:00,2025-03-22 05:00:00+02:00,5,2025-03-21
sensor.lounge_airq_co2,863,2025-03-22 04:00:00+00:00,2025-03-22 06:00:00+02:00,6,2025-03-21
sensor.lounge_airq_co2,1056,2025-03-22 20:00:00+00:00,2025-03-22 22:00:00+02:00,22,2025-03-22
sensor.lounge_airq_co2,881,2025-03-22 21:00:00+00:00,2025-03-22 23:00:00+02:00,23,2025-03-22
sensor.lounge_airq_co2,967,2025-03-22 22:00:00+00:00,2025-03-23 00:00:00+02:00,0,2025-03-22
sensor.lounge_airq_co2,970,2025-03-22 23:00:00+00:00,2025-03-23 01:00:00+02:00,1,2025-03-22
sensor.lounge_airq_co2,960,2025-03-23 00:00:00+00:00,2025-03-23 02:00:00+02:00,2,2025-03-22
sensor.lounge_airq_co2,948,2025-03-23 01:00:00+00:00,2025-03-23 03:00:00+02:00,3,2025-03-22
sensor.lounge_airq_co2,931,2025-03-23 02:00:00+00:00,2025-03-23 04:00:00+02:00,4,2025-03-22
sensor.lounge_airq_co2,924,2025-03-23 03:00:00+00:00,2025-03-23 05:00:00+02:00,5,2025-03-22
sensor.lounge_airq_co2,916,2025-03-23 04:00:00+00:00,2025-03-23 06:00:00+02:00,6,2025-03-22
sensor.lounge_airq_co2,1078,2025-03-23 20:00:00+00:00,2025-03-23 22:00:00+02:00,22,2025-03-23
sensor.lounge_airq_co2,844,2025-03-23 21:00:00+00:00,2025-03-23 23:00:00+02:00,23,2025-03-23
sensor.lounge_airq_co2,779,2025-03-23 22:00:00+00:00,2025-03-24 00:00:00+02:00,0,2025-03-23
sensor.lounge_airq_co2,874,2025-03-23 23:00:00+00:00,2025-03-24 01:00:00+02:00,1,2025-03-23
sensor.lounge_airq_co2,903,2025-03-24 00:00:00+00:00,2025-03-24 02:00:00+02:00,2,2025-03-23
sensor.lounge_airq_co2,903,2025-03-24 01:00:00+00:00,2025-03-24 03:00:00+02:00,3,2025-03-23
sensor.lounge_airq_co2,902,2025-03-24 02:00:00+00:00,2025-03-24 04:00:00+02:00,4,2025-03-23
sensor.lounge_airq_co2,896,2025-03-24 03:00:00+00:00,2025-03-24 05:00:00+02:00,5,2025-03-23
sensor.lounge_airq_co2,891,2025-03-24 04:00:00+00:00,2025-03-24 06:00:00+02:00,6,2025-03-23
sensor.lounge_airq_co2,928,2025-03-24 20:00:00+00:00,2025-03-24 22:00:00+02:00,22,2025-03-24
sensor.lounge_airq_co2,923,2025-03-24 21:00:00+00:00,2025-03-24 23:00:00+02:00,23,2025-03-24
sensor.lounge_airq_co2,968,2025-03-24 22:00:00+00:00,2025-03-25 00:00:00+02:00,0,2025-03-24
sensor.lounge_airq_co2,959,2025-03-24 23:00:00+00:00,2025-03-25 01:00:00+02:00,1,2025-03-24
sensor.lounge_airq_co2,915,2025-03-25 00:00:00+00:00,2025-03-25 02:00:00+02:00,2,2025-03-24
sensor.lounge_airq_co2,897,2025-03-25 01:00:00+00:00,2025-03-25 03:00:00+02:00,3,2025-03-24
sensor.lounge_airq_co2,882,2025-03-25 02:00:00+00:00,2025-03-25 04:00:00+02:00,4,2025-03-24
sensor.lounge_airq_co2,862,2025-03-25 03:00:00+00:00,2025-03-25 05:00:00+02:00,5,2025-03-24
sensor.lounge_airq_co2,846,2025-03-25 04:00:00+00:00,2025-03-25 06:00:00+02:00,6,2025-03-24
sensor.lounge_airq_co2,971,2025-03-25 20:00:00+00:00,2025-03-25 22:00:00+02:00,22,2025-03-25
sensor.lounge_airq_co2,986,2025-03-25 21:00:00+00:00,2025-03-25 23:00:00+02:00,23,2025-03-25
sensor.lounge_airq_co2,1028,2025-03-25 22:00:00+00:00,2025-03-26 00:00:00+02:00,0,2025-03-25
sensor.lounge_airq_co2,1001,2025-03-25 23:00:00+00:00,2025-03-26 01:00:00+02:00,1,2025-03-25
sensor.lounge_airq_co2,960,2025-03-26 00:00:00+00:00,2025-03-26 02:00:00+02:00,2,2025-03-25
sensor.lounge_airq_co2,932,2025-03-26 01:00:00+00:00,2025-03-26 03:00:00+02:00,3,2025-03-25
sensor.lounge_airq_co2,910,2025-03-26 02:00:00+00:00,2025-03-26 04:00:00+02:00,4,2025-03-25
sensor.lounge_airq_co2,898,2025-03-26 03:00:00+00:00,2025-03-26 05:00:00+02:00,5,2025-03-25
sensor.lounge_airq_co2,886,2025-03-26 04:00:00+00:00,2025-03-26 06:00:00+02:00,6,2025-03-25
sensor.lounge_airq_co2,1054,2025-03-26 20:00:00+00:00,2025-03-26 22:00:00+02:00,22,2025-03-26
sensor.lounge_airq_co2,972,2025-03-26 21:00:00+00:00,2025-03-26 23:00:00+02:00,23,2025-03-26
sensor.lounge_airq_co2,1020,2025-03-26 22:00:00+00:00,2025-03-27 00:00:00+02:00,0,2025-03-26
sensor.lounge_airq_co2,1008,2025-03-26 23:00:00+00:00,2025-03-27 01:00:00+02:00,1,2025-03-26
sensor.lounge_airq_co2,967,2025-03-27 00:00:00+00:00,2025-03-27 02:00:00+02:00,2,2025-03-26
sensor.lounge_airq_co2,930,2025-03-27 01:00:00+00:00,2025-03-27 03:00:00+02:00,3,2025-03-26
sensor.lounge_airq_co2,909,2025-03-27 02:00:00+00:00,2025-03-27 04:00:00+02:00,4,2025-03-26
sensor.lounge_airq_co2,898,2025-03-27 03:00:00+00:00,2025-03-27 05:00:00+02:00,5,2025-03-26
sensor.lounge_airq_co2,895,2025-03-27 04:00:00+00:00,2025-03-27 06:00:00+02:00,6,2025-03-26
sensor.lounge_airq_co2,982,2025-03-27 20:00:00+00:00,2025-03-27 22:00:00+02:00,22,2025-03-27
sensor.lounge_airq_co2,984,2025-03-27 21:00:00+00:00,2025-03-27 23:00:00+02:00,23,2025-03-27
sensor.lounge_airq_co2,1002,2025-03-27 22:00:00+00:00,2025-03-28 00:00:00+02:00,0,2025-03-27
sensor.lounge_airq_co2,946,2025-03-27 23:00:00+00:00,2025-03-28 01:00:00+02:00,1,2025-03-27
sensor.lounge_airq_co2,949,2025-03-28 00:00:00+00:00,2025-03-28 02:00:00+02:00,2,2025-03-27
sensor.lounge_airq_co2,934,2025-03-28 01:00:00+00:00,2025-03-28 03:00:00+02:00,3,2025-03-27
sensor.lounge_airq_co2,914,2025-03-28 02:00:00+00:00,2025-03-28 04:00:00+02:00,4,2025-03-27
sensor.lounge_airq_co2,912,2025-03-28 03:00:00+00:00,2025-03-28 05:00:00+02:00,5,2025-03-27
sensor.lounge_airq_co2,917,2025-03-28 04:00:00+00:00,2025-03-28 06:00:00+02:00,6,2025-03-27
sensor.lounge_airq_co2,824,2025-03-28 20:00:00+00:00,2025-03-28 22:00:00+02:00,22,2025-03-28
sensor.lounge_airq_co2,820,2025-03-28 21:00:00+00:00,2025-03-28 23:00:00+02:00,23,2025-03-28
sensor.lounge_airq_co2,960,2025-03-28 22:00:00+00:00,2025-03-29 00:00:00+02:00,0,2025-03-28
sensor.lounge_airq_co2,1008,2025-03-28 23:00:00+00:00,2025-03-29 01:00:00+02:00,1,2025-03-28
sensor.lounge_airq_co2,1005,2025-03-29 00:00:00+00:00,2025-03-29 02:00:00+02:00,2,2025-03-28
sensor.lounge_airq_co2,984,2025-03-29 01:00:00+00:00,2025-03-29 03:00:00+02:00,3,2025-03-28
sensor.lounge_airq_co2,966,2025-03-29 02:00:00+00:00,2025-03-29 04:00:00+02:00,4,2025-03-28
sensor.lounge_airq_co2,949,2025-03-29 03:00:00+00:00,2025-03-29 05:00:00+02:00,5,2025-03-28
sensor.lounge_airq_co2,938,2025-03-29 04:00:00+00:00,2025-03-29 06:00:00+02:00,6,2025-03-28
sensor.lounge_airq_co2,698,2025-03-29 20:00:00+00:00,2025-03-29 22:00:00+02:00,22,2025-03-29
sensor.lounge_airq_co2,777,2025-03-29 21:00:00+00:00,2025-03-29 23:00:00+02:00,23,2025-03-29
sensor.lounge_airq_co2,936,2025-03-29 22:00:00+00:00,2025-03-30 00:00:00+02:00,0,2025-03-29
sensor.lounge_airq_co2,998,2025-03-29 23:00:00+00:00,2025-03-30 01:00:00+02:00,1,2025-03-29
sensor.lounge_airq_co2,1003,2025-03-30 00:00:00+00:00,2025-03-30 02:00:00+02:00,2,2025-03-29
sensor.lounge_airq_co2,949,2025-03-30 01:00:00+00:00,2025-03-30 04:00:00+03:00,4,2025-03-29
sensor.lounge_airq_co2,930,2025-03-30 02:00:00+00:00,2025-03-30 05:00:00+03:00,5,2025-03-29
sensor.lounge_airq_co2,905,2025-03-30 03:00:00+00:00,2025-03-30 06:00:00+03:00,6,2025-03-29
sensor.lounge_airq_co2,975,2025-03-30 19:00:00+00:00,2025-03-30 22:00:00+03:00,22,2025-03-30
sensor.lounge_airq_co2,905,2025-03-30 20:00:00+00:00,2025-03-30 23:00:00+03:00,23,2025-03-30
sensor.lounge_airq_co2,1011,2025-03-30 21:00:00+00:00,2025-03-31 00:00:00+03:00,0,2025-03-30
sensor.lounge_airq_co2,1014,2025-03-30 22:00:00+00:00,2025-03-31 01:00:00+03:00,1,2025-03-30
sensor.lounge_airq_co2,987,2025-03-30 23:00:00+00:00,2025-03-31 02:00:00+03:00,2,2025-03-30
sensor.lounge_airq_co2,979,2025-03-31 00:00:00+00:00,2025-03-31 03:00:00+03:00,3,2025-03-30
sensor.lounge_airq_co2,969,2025-03-31 01:00:00+00:00,2025-03-31 04:00:00+03:00,4,2025-03-30
sensor.lounge_airq_co2,960,2025-03-31 02:00:00+00:00,2025-03-31 05:00:00+03:00,5,2025-03-30
sensor.lounge_airq_co2,951,2025-03-31 03:00:00+00:00,2025-03-31 06:00:00+03:00,6,2025-03-30
sensor.lounge_airq_co2,840,2025-03-31 19:00:00+00:00,2025-03-31 22:00:00+03:00,22,2025-03-31
sensor.lounge_airq_co2,850,2025-03-31 20:00:00+00:00,2025-03-31 23:00:00+03:00,23,2025-03-31
sensor.lounge_airq_co2,809,2025-03-31 21:00:00+00:00,2025-04-01 00:00:00+03:00,0,2025-03-31
